level,code,type,name,revoked
3,371722000,县,单县,
4,371722001,街道,南城街道,
4,371722002,街道,北城街道,
4,371722003,街道,园艺街道,
4,371722004,街道,东城街道,
4,371722101,镇,郭村镇,
4,371722102,镇,黄岗镇,
4,371722103,镇,终兴镇,
4,371722105,镇,高韦庄镇,
4,371722106,镇,徐寨镇,
4,371722107,镇,蔡堂镇,
4,371722108,镇,朱集镇,
4,371722109,镇,李新庄镇,
4,371722110,镇,浮岗镇,
4,371722111,镇,莱河镇,
4,371722112,镇,时楼镇,
4,371722113,镇,杨楼镇,
4,371722114,镇,张集镇,
4,371722115,镇,龙王庙镇,
4,371722116,镇,谢集镇,
4,371722117,镇,李田楼镇,
4,371722118,镇,曹庄镇,
4,371722119,镇,高老家镇,
3,371723000,县,成武县,
4,371723001,街道,文亭街道,
4,371723002,街道,永昌街道,
4,371723101,镇,大田集镇,
4,371723102,镇,天宫庙镇,
4,371723103,镇,汶上集镇,
4,371723104,镇,南鲁集镇,
4,371723105,镇,伯乐集镇,
4,371723106,镇,苟村集镇,
4,371723107,镇,白浮图镇,
4,371723108,镇,孙寺镇,
4,371723109,镇,九女集镇,
4,371723110,镇,党集镇,
4,371723111,镇,张楼镇,
3,371724000,县,巨野县,
4,371724001,街道,永丰街道,
4,371724002,街道,凤凰街道,
4,371724101,镇,龙堌镇,
4,371724102,镇,大义镇,
4,371724103,镇,柳林镇,
4,371724104,镇,章缝镇,
4,371724105,镇,大谢集镇,
4,371724106,镇,独山镇,
4,371724107,镇,麒麟镇,
4,371724108,镇,核桃园镇,
4,371724109,镇,田庄镇,
4,371724110,镇,太平镇,
4,371724111,镇,万丰镇,
4,371724112,镇,陶庙镇,
4,371724113,镇,董官屯镇,
4,371724114,镇,田桥镇,
4,371724115,镇,营里镇,
3,371725000,县,郓城县,
4,371725001,街道,郓州街道,
4,371725002,街道,唐塔街道,
4,371725003,街道,丁里长街道,
4,371725004,街道,张营街道,
4,371725101,镇,黄安镇,
4,371725102,镇,杨庄集镇,
4,371725103,镇,侯咽集镇,
4,371725104,镇,武安镇,
4,371725105,镇,郭屯镇,
4,371725107,镇,玉皇庙镇,
4,371725108,镇,程屯镇,
4,371725109,镇,随官屯镇,
4,371725111,镇,潘渡镇,
4,371725112,镇,双桥镇,
4,371725113,镇,南赵楼镇,
4,371725114,镇,黄泥冈镇,
4,371725115,镇,唐庙镇,
4,371725116,镇,李集镇,
4,371725117,镇,黄集镇,
4,371725118,镇,张鲁集镇,
4,371725208,乡,水堡乡,
4,371725209,乡,陈坡乡,
3,371726000,县,鄄城县,
4,371726001,街道,陈王街道,
4,371726002,街道,古泉街道,
4,371726101,镇,什集镇,
4,371726102,镇,红船镇,
4,371726103,镇,旧城镇,
4,371726104,镇,阎什镇,
4,371726105,镇,箕山镇,
4,371726106,镇,李进士堂镇,
4,371726107,镇,董口镇,
4,371726108,镇,临濮镇,
4,371726109,镇,彭楼镇,
4,371726110,镇,凤凰镇,
4,371726111,镇,郑营镇,
4,371726112,镇,大埝镇,
4,371726113,镇,引马镇,
4,371726114,镇,左营镇,
4,371726115,镇,富春镇,
3,371728000,县,东明县,
4,371728001,街道,城关街道,
4,371728002,街道,渔沃街道,
4,371728101,镇,东明集镇,
4,371728102,镇,刘楼镇,
4,371728103,镇,陆圈镇,
4,371728104,镇,马头镇,
4,371728105,镇,三春集镇,
4,371728106,镇,大屯镇,
4,371728107,镇,武胜桥镇,
4,371728108,镇,菜园集镇,
4,371728109,镇,沙窝镇,
4,371728110,镇,小井镇,
4,371728204,乡,长兴集乡,
4,371728205,乡,焦园乡,
1,410000000,省,河南省,
2,410100000,地级市,郑州市,
3,410102000,市辖区,中原区,
4,410102001,街道,林山寨街道,
4,410102002,街道,建设路街道,
4,410102003,街道,棉纺路街道,
4,410102004,街道,秦岭路街道,
4,410102005,街道,桐柏路街道,
4,410102006,街道,三官庙街道,
4,410102007,街道,绿东村街道,
4,410102008,街道,汝河路街道,
4,410102009,街道,航海西路街道,
4,410102010,街道,中原西路街道,
4,410102011,街道,须水街道,
4,410102012,街道,西流湖街道,
4,410102013,街道,柳湖街道,
4,410102014,街道,莲湖街道,
4,410102015,街道,石佛街道,
4,410102200,乡,沟赵乡,
3,410103000,市辖区,二七区,
4,410103001,街道,淮河路街道,
4,410103003,街道,铭功路街道,
4,410103004,街道,一马路街道,
4,410103005,街道,蜜蜂张街道,
4,410103006,街道,五里堡街道,
4,410103007,街道,大学路街道,
4,410103008,街道,建中街街道,
4,410103009,街道,福华街街道,
4,410103010,街道,德化街街道,
4,410103011,街道,嵩山路街道,
4,410103012,街道,长江路街道,
4,410103013,街道,京广路街道,
4,410103014,街道,人和路街道,
4,410103015,街道,侯寨街道,
4,410103016,街道,金水源街道,
4,410103017,街道,樱桃沟街道,
4,410103100,镇,马寨镇,
3,410104000,市辖区,管城回族区,
4,410104001,街道,北下街街道,
4,410104002,街道,西大街街道,
4,410104003,街道,南关街道,
4,410104004,街道,城东路街道,
4,410104005,街道,东大街街道,
4,410104006,街道,二里岗街道,
4,410104007,街道,陇海马路街道,
4,410104008,街道,紫荆山南路街道,
4,410104009,街道,航海东路街道,
4,410104010,街道,十八里河街道,
4,410104011,街道,南曹街道,
4,410104012,街道,金岱街道,
4,410104013,街道,圃田街道,
3,410105000,市辖区,金水区,
4,410105001,街道,经八路街道,
4,410105002,街道,花园路街道,
4,410105003,街道,人民路街道,
4,410105004,街道,杜岭街道,
4,410105005,街道,大石桥街道,
4,410105006,街道,南阳路街道,
4,410105007,街道,南阳新村街道,
4,410105008,街道,文化路街道,
4,410105009,街道,丰产路街道,
4,410105010,街道,东风路街道,
4,410105011,街道,北林路街道,
4,410105012,街道,未来路街道,
4,410105015,街道,凤凰台街道,
4,410105016,街道,兴达路街道,
4,410105017,街道,国基路街道,
4,410105018,街道,杨金路街道,
4,410105019,街道,丰庆路街道,
4,410105020,街道,祭城路街道,
4,410105021,街道,龙子湖街道,
3,410106000,市辖区,上街区,
4,410106001,街道,济源路街道,
4,410106002,街道,中心路街道,
4,410106003,街道,新安路街道,
4,410106004,街道,工业路街道,
4,410106005,街道,矿山街道,
4,410106100,镇,峡窝镇,
3,410108000,市辖区,惠济区,
4,410108011,街道,新城街道,
4,410108012,街道,刘寨街道,
4,410108013,街道,江山路街道,
4,410108014,街道,长兴路街道,
4,410108015,街道,迎宾路街道,
4,410108016,街道,大河路街道,
4,410108105,镇,古荥镇,
4,410108106,镇,花园口镇,
3,410122000,县,中牟县,
4,410122001,街道,青年路街道,
4,410122002,街道,东风路街道,
4,410122003,街道,广惠街街道,
4,410122004,街道,大孟街道,
4,410122005,街道,九龙街道,
4,410122006,街道,白沙街道,
4,410122007,街道,刘集街道,
4,410122101,镇,韩寺镇,
4,410122102,镇,官渡镇,
4,410122103,镇,狼城岗镇,
4,410122104,镇,万滩镇,
4,410122106,镇,郑庵镇,
4,410122108,镇,张庄镇,
4,410122109,镇,黄店镇,
4,410122112,镇,八岗镇,
4,410122113,镇,雁鸣湖镇,
4,410122114,镇,三官庙镇,
4,410122115,镇,姚家镇,
4,410122208,乡,刁家乡,
3,410181000,县级市,巩义市,
4,410181001,街道,新华路街道,
4,410181002,街道,杜甫路街道,
4,410181003,街道,永安路街道,
4,410181004,街道,紫荆路街道,
4,410181005,街道,孝义街道,
4,410181006,街道,青龙山街道,
4,410181100,镇,米河镇,
4,410181101,镇,新中镇,
4,410181102,镇,小关镇,
4,410181103,镇,竹林镇,
4,410181104,镇,大峪沟镇,
4,410181105,镇,河洛镇,
4,410181106,镇,站街镇,
4,410181108,镇,康店镇,
4,410181111,镇,西村镇,
4,410181112,镇,芝田镇,
4,410181113,镇,回郭镇,
4,410181114,镇,鲁庄镇,
4,410181115,镇,夹津口镇,
4,410181116,镇,涉村镇,
3,410182000,县级市,荥阳市,
4,410182001,街道,索河街道,
4,410182002,街道,京城路街道,
4,410182003,街道,豫龙街道,
4,410182101,镇,乔楼镇,
4,410182103,镇,广武镇,
4,410182104,镇,王村镇,
4,410182105,镇,汜水镇,
4,410182106,镇,高山镇,
4,410182108,镇,刘河镇,
4,410182109,镇,崔庙镇,
4,410182110,镇,贾峪镇,
4,410182200,乡,城关乡,
4,410182201,乡,高村乡,
4,410182204,民族乡,金寨回族乡,
3,410183000,县级市,新密市,
4,410183001,街道,青屏街街道,
4,410183002,街道,新华路街道,
4,410183003,街道,西大街街道,
4,410183100,镇,城关镇,
4,410183101,镇,米村镇,
4,410183102,镇,牛店镇,
4,410183103,镇,平陌镇,
4,410183104,镇,超化镇,
4,410183105,镇,苟堂镇,
4,410183106,镇,大隗镇,
4,410183107,镇,刘寨镇,
4,410183108,镇,白寨镇,
4,410183109,镇,岳村镇,
4,410183110,镇,来集镇,
4,410183111,镇,曲梁镇,
4,410183112,镇,袁庄镇,
3,410184000,县级市,新郑市,
4,410184001,街道,新建路街道,
4,410184002,街道,新华路街道,
4,410184003,街道,新烟街道,
4,410184004,街道,龙湖街道,
4,410184101,镇,新村镇,
4,410184102,镇,辛店镇,
4,410184103,镇,观音寺镇,
4,410184104,镇,梨河镇,
4,410184105,镇,和庄镇,
4,410184106,镇,薛店镇,
4,410184107,镇,孟庄镇,
4,410184108,镇,郭店镇,
4,410184200,乡,城关乡,
4,410184202,乡,八千乡,
4,410184203,乡,龙王乡,
4,410184204,乡,大马乡,
4,410184205,乡,岗李乡,
3,410185000,县级市,登封市,
4,410185001,街道,嵩阳街道,
4,410185002,街道,少林街道,
4,410185003,街道,中岳街道,
4,410185004,街道,卢店街道,
4,410185100,镇,大金店镇,
4,410185101,镇,颍阳镇,
4,410185103,镇,告成镇,
4,410185105,镇,大冶镇,
4,410185106,镇,宣化镇,
4,410185107,镇,徐庄镇,
4,410185108,镇,东华镇,
4,410185109,镇,唐庄镇,
4,410185110,镇,白坪镇,
4,410185203,乡,君召乡,
4,410185204,乡,石道乡,
2,410200000,地级市,开封市,
3,410202000,市辖区,龙亭区,
4,410202001,街道,北书店街道,
4,410202002,街道,午朝门街道,
4,410202003,街道,大兴街道,
4,410202005,街道,北道门街道,
4,410202006,街道,城西街道,
4,410202007,街道,梁苑街道,
4,410202008,街道,杏花营街道,
4,410202009,街道,金耀街道,
4,410202010,街道,金明池街道,
4,410202011,街道,西湖街道,
4,410202200,乡,北郊乡,
4,410202201,乡,柳园口乡,
4,410202202,乡,水稻乡,
3,410203000,市辖区,顺河回族区,
4,410203001,街道,清平街道,
4,410203002,街道,铁塔街道,
4,410203003,街道,曹门街道,
4,410203004,街道,宋门街道,
4,410203005,街道,工业街道,
4,410203006,街道,苹果园街道,
4,410203007,街道,东苑街道,
4,410203008,街道,土柏岗街道,
3,410204000,市辖区,鼓楼区,
4,410204001,街道,相国寺街道,
4,410204002,街道,新华街道,
4,410204003,街道,卧龙街道,
4,410204004,街道,州桥街道,
4,410204005,街道,西司门街道,
4,410204006,街道,五一街道,
4,410204007,街道,南苑街道,
4,410204008,街道,仙人庄街道,
3,410205000,市辖区,禹王台区,
4,410205001,街道,三里堡街道,
4,410205002,街道,新门关街道,
4,410205003,街道,繁塔街道,
4,410205004,街道,官坊街道,
4,410205005,街道,菜市街道,
4,410205201,乡,南郊乡,
4,410205202,乡,汪屯乡,
3,410212000,市辖区,祥符区,
4,410212001,街道,城东街道,
4,410212002,街道,兴隆街道,
4,410212101,镇,陈留镇,
4,410212102,镇,仇楼镇,
4,410212103,镇,八里湾镇,
4,410212104,镇,曲兴镇,
4,410212105,镇,朱仙镇,
4,410212106,镇,罗王镇,
4,410212107,镇,西姜寨镇,
4,410212108,镇,杜良镇,
4,410212200,乡,半坡店乡,
4,410212202,乡,刘店乡,
4,410212203,乡,袁坊乡,
4,410212207,乡,万隆乡,
4,410212208,乡,范村乡,
3,410221000,县,杞县,
4,410221001,街道,金城街道,
4,410221101,镇,五里河镇,
4,410221102,镇,傅集镇,
4,410221103,镇,圉镇镇,
4,410221104,镇,高阳镇,
4,410221105,镇,葛岗镇,
4,410221106,镇,阳堌镇,
4,410221107,镇,邢口镇,
4,410221200,乡,裴村店乡,
4,410221202,乡,宗店乡,
4,410221203,乡,板木乡,
4,410221204,乡,竹林乡,
4,410221205,乡,官庄乡,
4,410221206,乡,湖岗乡,
4,410221207,乡,苏木乡,
4,410221208,乡,沙沃乡,
4,410221209,乡,平城乡,
4,410221210,乡,泥沟乡,
4,410221211,乡,柿园乡,
4,410221212,乡,西寨乡,
4,410221213,乡,城郊乡,
3,410222000,县,通许县,
4,410222001,街道,咸平街道,
4,410222002,街道,许城街道,
4,410222101,镇,竖岗镇,
4,410222102,镇,玉皇庙镇,
4,410222103,镇,四所楼镇,
4,410222104,镇,朱砂镇,
4,410222105,镇,长智镇,
4,410222200,乡,冯庄乡,
4,410222201,乡,孙营乡,
4,410222202,乡,大岗李乡,
4,410222203,乡,邸阁乡,
4,410222204,乡,练城乡,
4,410222205,乡,厉庄乡,
3,410223000,县,尉氏县,
4,410223001,街道,两湖街道,
4,410223101,镇,洧川镇,
4,410223102,镇,朱曲镇,
4,410223103,镇,蔡庄镇,
4,410223104,镇,永兴镇,
4,410223105,镇,张市镇,
4,410223106,镇,十八里镇,
4,410223107,镇,水坡镇,
4,410223108,镇,大营镇,
4,410223109,镇,庄头镇,
4,410223200,乡,邢庄乡,
4,410223205,乡,门楼任乡,
4,410223206,乡,大桥乡,
4,410223207,乡,南曹乡,
4,410223208,乡,小陈乡,
3,410225000,县,兰考县,
4,410225001,街道,兰阳街道,
4,410225002,街道,桐乡街道,
4,410225003,街道,惠安街道,
4,410225101,镇,堌阳镇,
4,410225102,镇,南彰镇,
4,410225103,镇,考城镇,
4,410225104,镇,红庙镇,
4,410225105,镇,谷营镇,
4,410225106,镇,东坝头镇,
4,410225107,镇,小宋镇,
4,410225108,镇,仪封镇,
4,410225109,镇,许河镇,
4,410225201,乡,三义寨乡,
4,410225206,乡,孟寨乡,
4,410225208,乡,葡萄架乡,
4,410225209,乡,阎楼乡,
2,410300000,地级市,洛阳市,
3,410302000,市辖区,老城区,
4,410302001,街道,西关街道,
4,410302002,街道,西南隅街道,
4,410302003,街道,西北隅街道,
4,410302004,街道,东南隅街道,
4,410302005,街道,东北隅街道,
4,410302006,街道,南关街道,
4,410302007,街道,洛浦街道,
4,410302008,街道,邙山街道,
3,410303000,市辖区,西工区,
4,410303001,街道,王城路街道,
4,410303002,街道,金谷园街道,
4,410303003,街道,西工街道,
4,410303004,街道,邙岭路街道,
4,410303005,街道,道北路街道,
4,410303006,街道,唐宫路街道,
4,410303007,街道,汉屯路街道,
4,410303008,街道,凯旋东路街道,
4,410303009,街道,红山街道,
4,410303010,街道,洛北街道,
3,410304000,市辖区,瀍河回族区,
4,410304001,街道,东关街道,
4,410304002,街道,瀍西街道,
4,410304003,街道,五股路街道,
4,410304004,街道,北窑街道,
4,410304005,街道,塔湾街道,
4,410304006,街道,杨文街道,
4,410304007,街道,华林街道,
4,410304008,街道,问礼街道,
3,410305000,市辖区,涧西区,
4,410305001,街道,湖北路街道,
4,410305002,街道,天津路街道,
4,410305003,街道,长春路街道,
4,410305004,街道,南昌路街道,
4,410305005,街道,长安路街道,
4,410305006,街道,重庆路街道,
4,410305007,街道,郑州路街道,
4,410305008,街道,武汉路街道,
4,410305009,街道,徐家营街道,
4,410305010,街道,珠江路街道,
4,410305011,街道,周山路街道,
4,410305012,街道,工农街道,
4,410305013,街道,瀛洲街道,
3,410307000,市辖区,偃师区,
4,410307004,街道,首阳山街道,
4,410307005,街道,商城街道,
4,410307006,街道,槐新街道,
4,410307007,街道,伊洛街道,
4,410307103,镇,翟镇镇,
4,410307104,镇,岳滩镇,
4,410307105,镇,顾县镇,
4,410307106,镇,缑氏镇,
4,410307107,镇,府店镇,
4,410307108,镇,高龙镇,
4,410307109,镇,山化镇,
4,410307110,镇,大口镇,
4,410307111,镇,邙岭镇,
3,410308000,市辖区,孟津区,
4,410308004,街道,西霞院街道,
4,410308005,街道,康乐街道,
4,410308006,街道,吉利街道,
4,410308007,街道,河阳街道,
4,410308008,街道,河图街道,
4,410308009,街道,河源街道,
4,410308101,镇,会盟镇,
4,410308102,镇,平乐镇,
4,410308103,镇,送庄镇,
4,410308104,镇,白鹤镇,
4,410308105,镇,朝阳镇,
4,410308106,镇,麻屯镇,
4,410308107,镇,马屯镇,
4,410308108,镇,横水镇,
4,410308109,镇,常袋镇,
3,410311000,市辖区,洛龙区,
4,410311001,街道,定鼎门街道,
4,410311002,街道,开元路街道,
4,410311003,街道,关林街道,
4,410311004,街道,太康东路街道,
4,410311005,街道,古城街道,
4,410311006,街道,科技园街道,
4,410311007,街道,龙门街道,
4,410311008,街道,龙门石窟街道,
4,410311009,街道,翠云路街道,
4,410311010,街道,辛店街道,
4,410311011,街道,李村街道,
4,410311012,街道,李楼街道,
4,410311013,街道,安乐街道,
4,410311014,街道,丰李街道,
4,410311103,镇,白马寺镇,
4,410311107,镇,寇店镇,
4,410311109,镇,诸葛镇,
4,410311110,镇,庞村镇,
4,410311111,镇,佃庄镇,
3,410323000,县,新安县,
4,410323001,街道,汉关街道,
4,410323101,镇,石寺镇,
4,410323102,镇,五头镇,
4,410323103,镇,磁涧镇,
4,410323104,镇,铁门镇,
4,410323105,镇,北冶镇,
4,410323106,镇,南李村镇,
4,410323107,镇,仓头镇,
4,410323108,镇,石井镇,
4,410323109,镇,正村镇,
4,410323110,镇,青要山镇,
3,410324000,县,栾川县,
4,410324001,街道,耕莘街道,
4,410324101,镇,赤土店镇,
4,410324102,镇,合峪镇,
4,410324103,镇,潭头镇,
4,410324104,镇,三川镇,
4,410324105,镇,冷水镇,
4,410324106,镇,陶湾镇,
4,410324107,镇,石庙镇,
4,410324108,镇,庙子镇,
4,410324109,镇,狮子庙镇,
4,410324110,镇,白土镇,
4,410324111,镇,叫河镇,
4,410324200,乡,栾川乡,
4,410324203,乡,秋扒乡,
3,410325000,县,嵩县,
4,410325100,镇,城关镇,
4,410325101,镇,田湖镇,
4,410325102,镇,旧县镇,
4,410325103,镇,车村镇,
4,410325104,镇,闫庄镇,
4,410325107,镇,德亭镇,
4,410325108,镇,大章镇,
4,410325109,镇,白河镇,
4,410325110,镇,纸房镇,
4,410325111,镇,饭坡镇,
4,410325112,镇,九皋镇,
4,410325113,镇,陆浑镇,
4,410325114,镇,何村镇,
4,410325201,乡,大坪乡,
4,410325209,乡,黄庄乡,
4,410325210,乡,木植街乡,
3,410326000,县,汝阳县,
4,410326100,镇,城关镇,
4,410326101,镇,上店镇,
4,410326102,镇,付店镇,
4,410326103,镇,小店镇,
4,410326104,镇,刘店镇,
4,410326105,镇,内埠镇,
4,410326106,镇,三屯镇,
4,410326107,镇,陶营镇,
4,410326108,镇,柏树镇,
4,410326202,乡,十八盘乡,
4,410326203,乡,靳村乡,
4,410326204,乡,王坪乡,
4,410326209,乡,蔡店乡,
3,410327000,县,宜阳县,
4,410327001,街道,兴宜街道,
4,410327102,镇,柳泉镇,
4,410327103,镇,韩城镇,
4,410327104,镇,白杨镇,
4,410327105,镇,香鹿山镇,
4,410327106,镇,锦屏镇,
4,410327107,镇,三乡镇,
4,410327108,镇,张坞镇,
4,410327109,镇,莲庄镇,
4,410327111,镇,赵保镇,
4,410327112,镇,樊村镇,
4,410327113,镇,高村镇,
4,410327114,镇,董王庄镇,
4,410327115,镇,盐镇镇,
4,410327208,乡,花果山乡,
4,410327209,乡,上观乡,
3,410328000,县,洛宁县,
4,410328001,街道,永宁街道,
4,410328101,镇,王范回族镇,
4,410328102,镇,上戈镇,
4,410328103,镇,下峪镇,
4,410328104,镇,河底镇,
4,410328105,镇,兴华镇,
4,410328106,镇,东宋镇,
4,410328107,镇,马店镇,
4,410328108,镇,故县镇,
4,410328109,镇,赵村镇,
4,410328110,镇,长水镇,
4,410328111,镇,景阳镇,
4,410328112,镇,凤翼镇,
4,410328113,镇,小界镇,
4,410328209,乡,罗岭乡,
4,410328213,乡,底张乡,
4,410328216,乡,陈吴乡,
4,410328217,乡,涧口乡,
3,410329000,县,伊川县,
4,410329001,街道,城关街道,
4,410329002,街道,河滨街道,
4,410329101,镇,鸣皋镇,
4,410329102,镇,水寨镇,
4,410329103,镇,彭婆镇,
4,410329104,镇,白沙镇,
4,410329105,镇,江左镇,
4,410329106,镇,高山镇,
4,410329107,镇,吕店镇,
4,410329108,镇,半坡镇,
4,410329109,镇,酒后镇,
4,410329110,镇,白元镇,
4,410329111,镇,葛寨镇,
4,410329112,镇,鸦岭镇,
4,410329203,乡,平等乡,
2,410400000,地级市,平顶山市,
3,410402000,市辖区,新华区,
4,410402001,街道,曙光街街道,
4,410402002,街道,光明路街道,
4,410402003,街道,中兴路街道,
4,410402004,街道,矿工路街道,
4,410402005,街道,西市场街道,
4,410402006,街道,新新街街道,
4,410402007,街道,青石山街道,
4,410402008,街道,湛河北路街道,
4,410402009,街道,湖滨路街道,
4,410402010,街道,西高皇街道,
4,410402100,镇,焦店镇,
4,410402101,镇,滍阳镇,
3,410403000,市辖区,卫东区,
4,410403001,街道,东安路街道,
4,410403002,街道,优越路街道,
4,410403003,街道,五一路街道,
4,410403004,街道,建设路街道,
4,410403005,街道,东环路街道,
4,410403006,街道,东工人镇街道,
4,410403007,街道,光华路街道,
4,410403008,街道,鸿鹰街道,
4,410403009,街道,皇台街道,
4,410403010,街道,北环路街道,
4,410403011,街道,东高皇街道,
4,410403012,街道,蒲城街道,
4,410403013,街道,申楼街道,
3,410404000,市辖区,石龙区,
4,410404001,街道,高庄街道,
4,410404002,街道,龙兴街道,
4,410404003,街道,人民路街道,
4,410404004,街道,龙河街道,
3,410411000,市辖区,湛河区,
4,410411001,街道,马庄街道,
4,410411002,街道,南环路街道,
4,410411003,街道,姚孟街道,
4,410411004,街道,九里山街道,
4,410411005,街道,轻工路街道,
4,410411006,街道,高阳路街道,
4,410411007,街道,北渡街道,
4,410411008,街道,荆山街道,
4,410411009,街道,河滨街道,
4,410411200,乡,曹镇乡,
3,410421000,县,宝丰县,
4,410421001,街道,文峰街道,
4,410421002,街道,父城街道,
4,410421101,镇,周庄镇,
4,410421102,镇,闹店镇,
4,410421103,镇,石桥镇,
4,410421104,镇,商酒务镇,
4,410421105,镇,大营镇,
4,410421106,镇,张八桥镇,
4,410421108,镇,赵庄镇,
4,410421200,乡,肖旗乡,
4,410421202,乡,前营乡,
4,410421204,乡,李庄乡,
3,410422000,县,叶县,
4,410422001,街道,昆阳街道,
4,410422002,街道,九龙街道,
4,410422003,街道,盐都街道,
4,410422101,镇,任店镇,
4,410422102,镇,保安镇,
4,410422103,镇,仙台镇,
4,410422104,镇,遵化店镇,
4,410422105,镇,叶邑镇,
4,410422106,镇,廉村镇,
4,410422107,镇,常村镇,
4,410422108,镇,辛店镇,
4,410422109,镇,洪庄杨镇,
4,410422110,镇,龚店镇,
4,410422111,镇,龙泉镇,
4,410422201,乡,夏李乡,
4,410422203,民族乡,马庄回族乡,
4,410422204,乡,田庄乡,
4,410422208,乡,水寨乡,
4,410422210,乡,邓李乡,
3,410423000,县,鲁山县,
4,410423001,街道,露峰街道,
4,410423002,街道,琴台街道,
4,410423003,街道,鲁阳街道,
4,410423004,街道,汇源街道,
4,410423101,镇,下汤镇,
4,410423102,镇,梁洼镇,
4,410423103,镇,张官营镇,
4,410423104,镇,张良镇,
4,410423105,镇,尧山镇,
4,410423106,镇,赵村镇,
4,410423107,镇,瓦屋镇,
4,410423108,镇,辛集镇,
4,410423201,乡,四棵树乡,
4,410423202,乡,团城乡,
4,410423203,乡,熊背乡,
4,410423204,乡,瀼河乡,
4,410423206,乡,观音寺乡,
4,410423208,乡,背孜乡,
4,410423209,乡,仓头乡,
4,410423210,乡,董周乡,
4,410423211,乡,张店乡,
4,410423213,乡,磙子营乡,
4,410423214,乡,马楼乡,
4,410423215,乡,昭平台库区乡,
3,410425000,县,郏县,
4,410425001,街道,龙山街道,
4,410425002,街道,东城街道,
4,410425101,镇,冢头镇,
4,410425102,镇,安良镇,
4,410425103,镇,堂街镇,
4,410425104,镇,薛店镇,
4,410425105,镇,长桥镇,
4,410425106,镇,茨芭镇,
4,410425107,镇,黄道镇,
4,410425108,镇,李口镇,
4,410425200,乡,王集乡,
4,410425202,民族乡,姚庄回族乡,
4,410425203,乡,白庙乡,
4,410425204,乡,广阔天地乡,
4,410425205,乡,渣园乡,
3,410481000,县级市,舞钢市,
4,410481001,街道,垭口街道,
4,410481002,街道,寺坡街道,
4,410481003,街道,朱兰街道,
4,410481004,街道,院岭街道,
4,410481005,街道,矿建街道,
4,410481006,街道,铁山街道,
4,410481100,镇,尚店镇,
4,410481101,镇,八台镇,
4,410481102,镇,尹集镇,
4,410481103,镇,枣林镇,
4,410481202,乡,庙街乡,
4,410481204,乡,武功乡,
4,410481205,乡,杨庄乡,
3,410482000,县级市,汝州市,
4,410482001,街道,钟楼街道,
4,410482002,街道,风穴路街道,
4,410482003,街道,煤山街道,
4,410482004,街道,洗耳河街道,
4,410482005,街道,汝南街道,
4,410482006,街道,紫云路街道,
4,410482007,街道,骑岭街道,
4,410482101,镇,寄料镇,
4,410482102,镇,温泉镇,
4,410482103,镇,临汝镇,
4,410482104,镇,小屯镇,
4,410482105,镇,杨楼镇,
4,410482106,镇,蟒川镇,
4,410482107,镇,庙下镇,
4,410482108,镇,陵头镇,
4,410482109,镇,米庙镇,
4,410482110,镇,纸坊镇,
4,410482111,镇,大峪镇,
4,410482112,镇,夏店镇,
4,410482113,镇,焦村镇,
4,410482202,乡,王寨乡,
2,410500000,地级市,安阳市,
3,410502000,市辖区,文峰区,
4,410502001,街道,东大街街道,
4,410502002,街道,头二三道街街道,
4,410502003,街道,甜水井街街道,
4,410502004,街道,东关街道,
4,410502005,街道,南关街道,
4,410502006,街道,西大街街道,
4,410502007,街道,西关街道,
4,410502008,街道,北大街街道,
4,410502009,街道,紫薇大道街道,
4,410502010,街道,光华路街道,
4,410502011,街道,中华路街道,
4,410502012,街道,永明路街道,
4,410502013,街道,峨嵋大街街道,
4,410502014,街道,银杏大街街道,
4,410502015,街道,商颂大街街道,
4,410502100,镇,宝莲寺镇,
3,410503000,市辖区,北关区,
4,410503001,街道,红旗路街道,
4,410503003,街道,解放路街道,
4,410503004,街道,灯塔路街道,
4,410503005,街道,豆腐营街道,
4,410503006,街道,洹北街道,
4,410503011,街道,曙光路街道,
4,410503012,街道,民航路街道,
4,410503013,街道,彰东街道,
4,410503014,街道,彰北街道,
4,410503100,镇,柏庄镇,
3,410505000,市辖区,殷都区,
4,410505001,街道,梅园庄街道,
4,410505002,街道,李珍街道,
4,410505003,街道,水冶街道,
4,410505005,街道,铁西路街道,
4,410505006,街道,电厂路街道,
4,410505008,街道,清风街街道,
4,410505009,街道,纱厂路街道,
4,410505010,街道,北蒙街道,
4,410505011,街道,相台街道,
4,410505100,镇,曲沟镇,
4,410505101,镇,水冶镇,
4,410505200,乡,西郊乡,
3,410506000,市辖区,龙安区,
4,410506001,街道,文昌大道街道,
4,410506002,街道,田村街道,
4,410506003,街道,彰武街道,
4,410506004,街道,文明大道街道,
4,410506005,街道,太行小区街道,
4,410506006,街道,中州路街道,
4,410506100,镇,龙泉镇,
4,410506101,镇,马投涧镇,
4,410506102,镇,善应镇,
4,410506203,乡,东风乡,
4,410506204,乡,马家乡,
3,410522000,县,安阳县,
4,410522102,镇,铜冶镇,
4,410522106,镇,白璧镇,
4,410522108,镇,吕村镇,
4,410522109,镇,伦掌镇,
4,410522110,镇,崔家桥镇,
4,410522111,镇,辛村镇,
4,410522113,镇,韩陵镇,
4,410522114,镇,永和镇,
4,410522115,镇,都里镇,
4,410522116,镇,高庄镇,
4,410522117,镇,瓦店镇,
4,410522203,乡,磊口乡,
4,410522204,乡,许家沟乡,
4,410522210,乡,安丰乡,
