parent,code,type,name
2303,230302,市辖区,鸡冠:区
2303,230303,市辖区,恒山:区
2303,230304,市辖区,滴道:区
2303,230305,市辖区,梨树:区
2303,230306,市辖区,城子河:区
2303,230307,市辖区,麻山:区
2303,230321,县,鸡东:县
2303,230381,县级市,虎林:市
2303,230382,县级市,密山:市
2304,230402,市辖区,向阳:区
2304,230403,市辖区,工农:区
2304,230404,市辖区,南山:区
2304,230405,市辖区,兴安:区
2304,230406,市辖区,东山:区
2304,230407,市辖区,兴山:区
2304,230421,县,萝北:县
2304,230422,县,绥滨:县
2305,230502,市辖区,尖山:区
2305,230503,市辖区,岭东:区
2305,230505,市辖区,四方台:区
2305,230506,市辖区,宝山:区
2305,230521,县,集贤:县
2305,230522,县,友谊:县
2305,230523,县,宝清:县
2305,230524,县,饶河:县
2306,230602,市辖区,萨尔图:区
2306,230603,市辖区,龙凤:区
2306,230604,市辖区,让胡路:区
2306,230605,市辖区,红岗:区
2306,230606,市辖区,大同:区
2306,230621,县,肇州:县
2306,230622,县,肇源:县
2306,230623,县,林甸:县
2306,230624,自治县,杜尔伯特|蒙古族:自治县
2307,230717,市辖区,伊美:区
2307,230718,市辖区,乌翠:区
2307,230719,市辖区,友好:区
2307,230722,县,嘉荫:县
2307,230723,县,汤旺:县
2307,230724,县,丰林:县
2307,230725,县,大箐山:县
2307,230726,县,南岔:县
2307,230751,市辖区,金林:区
2307,230781,县级市,铁力:市
2308,230803,市辖区,向阳:区
2308,230804,市辖区,前进:区
2308,230805,市辖区,东风:区
2308,230811,市辖区,郊:区
2308,230822,县,桦南:县
2308,230826,县,桦川:县
2308,230828,县,汤原:县
2308,230881,县级市,同江:市
2308,230882,县级市,富锦:市
2308,230883,县级市,抚远:市
2309,230902,市辖区,新兴:区
2309,230903,市辖区,桃山:区
2309,230904,市辖区,茄子河:区
2309,230921,县,勃利:县
2310,231002,市辖区,东安:区
2310,231003,市辖区,阳明:区
2310,231004,市辖区,爱民:区
2310,231005,市辖区,西安:区
2310,231025,县,林口:县
2310,231081,县级市,绥芬河:市
2310,231083,县级市,海林:市
2310,231084,县级市,宁安:市
2310,231085,县级市,穆棱:市
2310,231086,县级市,东宁:市
2311,231102,市辖区,爱辉:区
2311,231123,县,逊克:县
2311,231124,县,孙吴:县
2311,231181,县级市,北安:市
2311,231182,县级市,五大连池:市
2311,231183,县级市,嫩江:市
2312,231202,市辖区,北林:区
2312,231221,县,望奎:县
2312,231222,县,兰西:县
2312,231223,县,青冈:县
2312,231224,县,庆安:县
2312,231225,县,明水:县
2312,231226,县,绥棱:县
2312,231281,县级市,安达:市
2312,231282,县级市,肇东:市
2312,231283,县级市,海伦:市
2327,232701,县级市,漠河:市
2327,232721,县,呼玛:县
2327,232722,县,塔河:县
31,310101,市辖区,黄浦:区
31,310104,市辖区,徐汇:区
31,310105,市辖区,长宁:区
31,310106,市辖区,静安:区
31,310107,市辖区,普陀:区
31,310109,市辖区,虹口:区
31,310110,市辖区,杨浦:区
31,310112,市辖区,闵行:区
31,310113,市辖区,宝山:区
31,310114,市辖区,嘉定:区
31,310115,市辖区,浦东:新区
31,310116,市辖区,金山:区
31,310117,市辖区,松江:区
31,310118,市辖区,青浦:区
31,310120,市辖区,奉贤:区
31,310151,市辖区,崇明:区
3201,320102,市辖区,玄武:区
3201,320104,市辖区,秦淮:区
3201,320105,市辖区,建邺:区
3201,320106,市辖区,鼓楼:区
3201,320111,市辖区,浦口:区
3201,320113,市辖区,栖霞:区
3201,320114,市辖区,雨花台:区
3201,320115,市辖区,江宁:区
3201,320116,市辖区,六合:区
3201,320117,市辖区,溧水:区
3201,320118,市辖区,高淳:区
3202,320205,市辖区,锡山:区
3202,320206,市辖区,惠山:区
3202,320211,市辖区,滨湖:区
3202,320213,市辖区,梁溪:区
3202,320214,市辖区,新吴:区
3202,320281,县级市,江阴:市
3202,320282,县级市,宜兴:市
3203,320302,市辖区,鼓楼:区
3203,320303,市辖区,云龙:区
3203,320305,市辖区,贾汪:区
3203,320311,市辖区,泉山:区
3203,320312,市辖区,铜山:区
3203,320321,县,丰:县
3203,320322,县,沛:县
3203,320324,县,睢宁:县
3203,320381,县级市,新沂:市
3203,320382,县级市,邳州:市
3204,320402,市辖区,天宁:区
3204,320404,市辖区,钟楼:区
3204,320411,市辖区,新北:区
3204,320412,市辖区,武进:区
3204,320413,市辖区,金坛:区
3204,320481,县级市,溧阳:市
3205,320505,市辖区,虎丘:区
3205,320506,市辖区,吴中:区
3205,320507,市辖区,相城:区
3205,320508,市辖区,姑苏:区
3205,320509,市辖区,吴江:区
3205,320581,县级市,常熟:市
3205,320582,县级市,张家港:市
3205,320583,县级市,昆山:市
3205,320585,县级市,太仓:市
3206,320612,市辖区,通州:区
3206,320613,市辖区,崇川:区
3206,320614,市辖区,海门:区
3206,320623,县,如东:县
3206,320681,县级市,启东:市
3206,320682,县级市,如皋:市
3206,320685,县级市,海安:市
3207,320703,市辖区,连云:区
3207,320706,市辖区,海州:区
3207,320707,市辖区,赣榆:区
3207,320722,县,东海:县
3207,320723,县,灌云:县
3207,320724,县,灌南:县
3208,320803,市辖区,淮安:区
3208,320804,市辖区,淮阴:区
3208,320812,市辖区,清江浦:区
3208,320813,市辖区,洪泽:区
3208,320826,县,涟水:县
3208,320830,县,盱眙:县
3208,320831,县,金湖:县
3209,320902,市辖区,亭湖:区
3209,320903,市辖区,盐都:区
3209,320904,市辖区,大丰:区
3209,320921,县,响水:县
3209,320922,县,滨海:县
3209,320923,县,阜宁:县
3209,320924,县,射阳:县
3209,320925,县,建湖:县
3209,320981,县级市,东台:市
3210,321002,市辖区,广陵:区
3210,321003,市辖区,邗江:区
3210,321012,市辖区,江都:区
3210,321023,县,宝应:县
3210,321081,县级市,仪征:市
3210,321084,县级市,高邮:市
3211,321102,市辖区,京口:区
3211,321111,市辖区,润州:区
3211,321112,市辖区,丹徒:区
3211,321181,县级市,丹阳:市
3211,321182,县级市,扬中:市
3211,321183,县级市,句容:市
3212,321202,市辖区,海陵:区
3212,321203,市辖区,高港:区
3212,321204,市辖区,姜堰:区
3212,321281,县级市,兴化:市
3212,321282,县级市,靖江:市
3212,321283,县级市,泰兴:市
3213,321302,市辖区,宿城:区
3213,321311,市辖区,宿豫:区
3213,321322,县,沭阳:县
3213,321323,县,泗阳:县
3213,321324,县,泗洪:县
3301,330102,市辖区,上城:区
3301,330105,市辖区,拱墅:区
3301,330106,市辖区,西湖:区
3301,330108,市辖区,滨江:区
3301,330109,市辖区,萧山:区
3301,330110,市辖区,余杭:区
3301,330111,市辖区,富阳:区
3301,330112,市辖区,临安:区
3301,330113,市辖区,临平:区
3301,330114,市辖区,钱塘:区
3301,330122,县,桐庐:县
3301,330127,县,淳安:县
3301,330182,县级市,建德:市
3302,330203,市辖区,海曙:区
3302,330205,市辖区,江北:区
3302,330206,市辖区,北仑:区
3302,330211,市辖区,镇海:区
3302,330212,市辖区,鄞州:区
3302,330213,市辖区,奉化:区
3302,330225,县,象山:县
3302,330226,县,宁海:县
3302,330281,县级市,余姚:市
3302,330282,县级市,慈溪:市
3303,330302,市辖区,鹿城:区
3303,330303,市辖区,龙湾:区
3303,330304,市辖区,瓯海:区
3303,330305,市辖区,洞头:区
